News,Date,market_compound,sentiment_encoded,Open,High,Low,Close,Adj Close,Volume
Tracking system for iPhones developed by Chinese tech groups fails to gain traction,2021-07-13,0.1531,1,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,143.56979370117188,100827100
Overvalued sector is already facing regulatory threats,2021-07-14,-0.4215,-1,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,147.02992248535156,127050800
Overvalued sector is already facing regulatory threats,2021-07-15,-0.4215,-1,149.24000549316406,150.0,147.08999633789062,148.47999572753906,146.36944580078125,106820300
"Buy now, pay later can be a clever innovation, if shoppers use it wisely",2021-07-16,0.7906,1,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,144.30914306640625,93251400
"Buy now, pay later can be a clever innovation, if shoppers use it wisely",2021-07-17,0.7906,1,143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.42514038085938,121434600
"Buy now, pay later can be a clever innovation, if shoppers use it wisely",2021-07-18,0.7906,1,143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.42514038085938,121434600
Tech group urged to work with rivals after alleged Pegasus surveillance of journalists and activists,2021-07-19,0.0,0,143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.42514038085938,121434600
"Space’s richest man, Yellen’s crypto concerns, Huawei report card",2021-07-20,0.5267,1,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,144.07254028320312,96350000
City that is home to world’s largest iPhone assembly plant suffers ‘once in a millennium’ event,2021-07-21,-0.4767,-1,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,143.33322143554688,74993500
City that is home to world’s largest iPhone assembly plant suffers ‘once in a millennium’ event,2021-07-22,-0.4767,-1,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,144.7133026123047,77338200
City that is home to world’s largest iPhone assembly plant suffers ‘once in a millennium’ event,2021-07-23,-0.4767,-1,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,146.44827270507812,71447400
City that is home to world’s largest iPhone assembly plant suffers ‘once in a millennium’ event,2021-07-24,-0.4767,-1,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.87220764160156,72434100
City that is home to world’s largest iPhone assembly plant suffers ‘once in a millennium’ event,2021-07-25,-0.4767,-1,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.87220764160156,72434100
City that is home to world’s largest iPhone assembly plant suffers ‘once in a millennium’ event,2021-07-26,-0.4767,-1,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.87220764160156,72434100
City that is home to world’s largest iPhone assembly plant suffers ‘once in a millennium’ event,2021-07-27,-0.4767,-1,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,144.68374633789062,104818600
"Shopify till you drop, UK’s wafer-thin chip strategy, rugged Nokia phone",2021-07-28,-0.2732,-1,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,142.91917419433594,118931200
Will Silicon Valley giants be able to maintain growth as life returns to post-Covid normality?,2021-07-29,0.3818,1,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,143.56979370117188,56699500
"Superfast growth will slow, but the shift in market power is here to stay",2021-07-30,0.2023,1,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,143.78668212890625,70440600
"Superfast growth will slow, but the shift in market power is here to stay",2021-07-31,0.2023,1,146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.45150756835938,62880000
"Superfast growth will slow, but the shift in market power is here to stay",2021-08-01,0.2023,1,146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.45150756835938,62880000
"Superfast growth will slow, but the shift in market power is here to stay",2021-08-02,0.2023,1,146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.45150756835938,62880000
"Superfast growth will slow, but the shift in market power is here to stay",2021-08-03,0.2023,1,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,145.26536560058594,64786600
"Superfast growth will slow, but the shift in market power is here to stay",2021-08-04,0.2023,1,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,144.86119079589844,56368300
Security researchers raise alarm over potential surveillance of personal devices,2021-08-05,0.0,0,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,144.96961975097656,46397700
Global support for move to scan US users’ iPhone photos sets up privacy battle with rivals,2021-08-06,0.0258,0,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,144.27853393554688,54126800
Scanning US iPhones for sexual abuse images sets a precedent,2021-08-07,-0.6369,-1,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,144.2291717529297,48908700
Scanning US iPhones for sexual abuse images sets a precedent,2021-08-08,-0.6369,-1,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,144.2291717529297,48908700
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-09,-0.5267,-1,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,144.2291717529297,48908700
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-10,-0.5267,-1,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,143.74539184570312,69023100
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-11,-0.5267,-1,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,144.00210571289062,48493500
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-12,-0.5267,-1,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,146.99349975585938,72282600
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-13,-0.5267,-1,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,147.20083618164062,59375000
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-14,-0.5267,-1,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,149.19509887695312,103296000
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-15,-0.5267,-1,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,149.19509887695312,103296000
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-16,-0.5267,-1,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,149.19509887695312,103296000
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-17,-0.5267,-1,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,148.27696228027344,92229700
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-18,-0.5267,-1,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,144.49571228027344,86326000
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-19,-0.5267,-1,145.02999877929688,148.0,144.5,146.6999969482422,144.83140563964844,86960300
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-20,-0.5267,-1,147.44000244140625,148.5,146.77999877929688,148.19000244140625,146.30242919921875,60549600
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-21,-0.5267,-1,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.8030548095703,60131800
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-22,-0.5267,-1,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.8030548095703,60131800
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-23,-0.5267,-1,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.8030548095703,60131800
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-24,-0.5267,-1,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,147.7141876220703,48606400
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-25,-0.5267,-1,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,146.47027587890625,58991300
"By acting alone, the tech giant has stifled debate about the likely impact of its changes",2021-08-26,-0.5267,-1,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,145.66070556640625,48597200
CEO of iPhone maker sold shares after receiving final tranche of award granted in 2011,2021-08-27,0.7717,1,147.47999572753906,148.75,146.8300018310547,148.60000610351562,146.70721435546875,55802400
CEO of iPhone maker sold shares after receiving final tranche of award granted in 2011,2021-08-28,0.7717,1,149.0,153.49000549316406,148.61000061035156,153.1199951171875,151.1696319580078,90956700
CEO of iPhone maker sold shares after receiving final tranche of award granted in 2011,2021-08-29,0.7717,1,149.0,153.49000549316406,148.61000061035156,153.1199951171875,151.1696319580078,90956700
CEO of iPhone maker sold shares after receiving final tranche of award granted in 2011,2021-08-30,0.7717,1,149.0,153.49000549316406,148.61000061035156,153.1199951171875,151.1696319580078,90956700
"Rules allow users to pay software developers directly, threatening tech giants’ lucrative commissions",2021-08-31,-0.4404,-1,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,149.8960723876953,86453100
"Rules allow users to pay software developers directly, threatening tech giants’ lucrative commissions",2021-09-01,-0.4404,-1,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,150.56739807128906,80313700
"Alibaba’s big giveaway, WhatsApp’s major GDPR fine, Beosound Explore",2021-09-02,0.2023,1,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,151.69288635253906,71115500
iPhone maker says it will take time to ‘collect input’ and ‘make improvements’,2021-09-03,0.0,0,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,152.3345947265625,57808700
iPhone maker says it will take time to ‘collect input’ and ‘make improvements’,2021-09-04,0.0,0,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.69415283203125,82278300
iPhone maker says it will take time to ‘collect input’ and ‘make improvements’,2021-09-05,0.0,0,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.69415283203125,82278300
iPhone maker says it will take time to ‘collect input’ and ‘make improvements’,2021-09-06,0.0,0,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.69415283203125,82278300
Hiring Doug Field seen as coup for US carmaker and setback for iPhone manufacturer,2021-09-07,0.0,0,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.69415283203125,82278300
"Under global pressure, the iPhone maker and its rival are giving some ground to protect a profit centre",2021-09-08,0.6908,1,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,153.13429260253906,74420200
"Under global pressure, the iPhone maker and its rival are giving some ground to protect a profit centre",2021-09-09,0.6908,1,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,152.10752868652344,57305700
Ruling in Epic Games case will allow developers in the US to bypass tech group’s in-app payment tool,2021-09-10,0.2263,1,155.0,155.47999572753906,148.6999969482422,148.97000122070312,147.072509765625,140893200
Ruling in Epic Games case will allow developers in the US to bypass tech group’s in-app payment tool,2021-09-11,0.2263,1,150.6300048828125,151.4199981689453,148.75,149.5500030517578,147.64511108398438,102404300
"Project Titan may have lost another executive, but tech company promises no lay-offs in drive for autonomous vehicle",2021-09-12,-0.0129,0,150.6300048828125,151.4199981689453,148.75,149.5500030517578,147.64511108398438,102404300
New weakness allowed hackers to deploy Israeli company NSO Group’s tool through iMessage,2021-09-13,-0.4215,-1,150.6300048828125,151.4199981689453,148.75,149.5500030517578,147.64511108398438,102404300
Group focuses on improvements to cameras and processors in push to drive upgrades,2021-09-14,0.3182,1,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,146.23330688476562,109296300
Group focuses on improvements to cameras and processors in push to drive upgrades,2021-09-15,0.3182,1,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,147.13172912597656,83281300
Group focuses on improvements to cameras and processors in push to drive upgrades,2021-09-16,0.3182,1,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,146.894775390625,68034100
Tech groups report legal threats and visit from armed men as Moscow demands app is removed from online stores,2021-09-17,-0.3182,-1,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,144.19955444335938,129868800
Apple has its first bona fide hit in ‘Ted Lasso’ with 20 nominations,2021-09-18,0.0,0,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,141.11929321289062,123478900
Apple has its first bona fide hit in ‘Ted Lasso’ with 20 nominations,2021-09-19,0.0,0,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,141.11929321289062,123478900
"Big Tech’s buying spree, Coinbase drops Lend, DoorDash beer deliveries",2021-09-20,0.0,0,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,141.11929321289062,123478900
There are few items with which we spend more time. They are also among the most personal things we own,2021-09-21,0.0,0,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,141.60304260253906,75834000
There are few items with which we spend more time. They are also among the most personal things we own,2021-09-22,0.0,0,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,143.99224853515625,76404300
There are few items with which we spend more time. They are also among the most personal things we own,2021-09-23,0.0,0,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,144.95973205566406,64838200
"China outlaws crypto, Huawei CFO deal, Nokia’s G50",2021-09-24,0.0,0,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,145.048583984375,53477900
"China outlaws crypto, Huawei CFO deal, Nokia’s G50",2021-09-25,0.0,0,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,143.51832580566406,74150700
"China outlaws crypto, Huawei CFO deal, Nokia’s G50",2021-09-26,0.0,0,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,143.51832580566406,74150700
"China outlaws crypto, Huawei CFO deal, Nokia’s G50",2021-09-27,0.0,0,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,143.51832580566406,74150700
"China outlaws crypto, Huawei CFO deal, Nokia’s G50",2021-09-28,0.0,0,143.25,144.75,141.69000244140625,141.91000366210938,140.10240173339844,108972300
"China outlaws crypto, Huawei CFO deal, Nokia’s G50",2021-09-29,0.0,0,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,141.0106964111328,74602000
"Apple, Microsoft, Alphabet, Amazon and Facebook defy worries over a sector setback",2021-09-30,-0.2732,-1,143.66000366210938,144.3800048828125,141.27999877929688,141.5,139.69761657714844,89056700
"Apple, Microsoft, Alphabet, Amazon and Facebook defy worries over a sector setback",2021-10-01,-0.2732,-1,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,140.83299255371094,94639600
"Apple, Microsoft, Alphabet, Amazon and Facebook defy worries over a sector setback",2021-10-02,-0.2732,-1,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.3677215576172,98322000
Camera module constraints add more pressure as China power cuts cause manufacturing stoppages,2021-10-03,-0.5709,-1,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.3677215576172,98322000
Camera module constraints add more pressure as China power cuts cause manufacturing stoppages,2021-10-04,-0.5709,-1,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.3677215576172,98322000
Tech manufacturers gear up for their peak season amid uncertainty over power supplies,2021-10-05,-0.34,-1,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,139.31260681152344,80861100
Tech manufacturers gear up for their peak season amid uncertainty over power supplies,2021-10-06,-0.34,-1,139.47000122070312,142.14999389648438,138.3699951171875,142.0,140.19126892089844,83221100
Tech manufacturers gear up for their peak season amid uncertainty over power supplies,2021-10-07,-0.34,-1,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,141.46482849121094,61732700
iPhone maker seeks delay to ruling that it allow developers to take money directly from consumers,2021-10-08,-0.1027,-1,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,141.07981872558594,58773200
iPhone maker seeks delay to ruling that it allow developers to take money directly from consumers,2021-10-09,-0.1027,-1,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,140.99095153808594,64452200
iPhone maker seeks delay to ruling that it allow developers to take money directly from consumers,2021-10-10,-0.1027,-1,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,140.99095153808594,64452200
iPhone maker seeks delay to ruling that it allow developers to take money directly from consumers,2021-10-11,-0.1027,-1,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,140.99095153808594,64452200
iPhone maker seeks delay to ruling that it allow developers to take money directly from consumers,2021-10-12,-0.1027,-1,143.22999572753906,143.25,141.0399932861328,141.50999450683594,139.70751953125,73035900
"Bitcoin mining shift, KKR Kobalt deal, Zee TV shareholder drama",2021-10-13,0.0,0,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,139.1151580810547,78762700
"Bitcoin mining shift, KKR Kobalt deal, Zee TV shareholder drama",2021-10-14,0.0,0,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,141.92884826660156,69907100
Leading cryptographers warn the proposed schemes to detect child abuse images are a form of mass surveillance,2021-10-15,-0.6808,-1,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,142.99510192871094,67940300
Leading cryptographers warn the proposed schemes to detect child abuse images are a form of mass surveillance,2021-10-16,-0.6808,-1,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,144.68333435058594,85589200
iPhone maker’s share of mobile app advertising market has tripled in six months,2021-10-17,0.296,1,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,144.68333435058594,85589200
New 14-inch and 16-inch MacBook Pro notebooks feature ‘M1 Pro’ processor,2021-10-18,0.0,0,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,144.68333435058594,85589200
Chipmaker takes a blow after tech giant removes it from its laptops,2021-10-19,0.0,0,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,146.8651580810547,76378900
Chipmaker takes a blow after tech giant removes it from its laptops,2021-10-20,0.0,0,148.6999969482422,149.75,148.1199951171875,149.25999450683594,147.35879516601562,58418800
Los Angeles-based social media group blamed iPhone-maker’s new rules as it posted bleak fourth-quarter outlook,2021-10-21,-0.4767,-1,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,147.57598876953125,61421000
Los Angeles-based social media group blamed iPhone-maker’s new rules as it posted bleak fourth-quarter outlook,2021-10-22,-0.4767,-1,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,146.79605102539062,58883400
Los Angeles-based social media group blamed iPhone-maker’s new rules as it posted bleak fourth-quarter outlook,2021-10-23,-0.4767,-1,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,146.74667358398438,50720600
Los Angeles-based social media group blamed iPhone-maker’s new rules as it posted bleak fourth-quarter outlook,2021-10-24,-0.4767,-1,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,146.74667358398438,50720600
Los Angeles-based social media group blamed iPhone-maker’s new rules as it posted bleak fourth-quarter outlook,2021-10-25,-0.4767,-1,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,146.74667358398438,50720600
Los Angeles-based social media group blamed iPhone-maker’s new rules as it posted bleak fourth-quarter outlook,2021-10-26,-0.4767,-1,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,147.41802978515625,60893400
"The iPhone 13 Pro may be greener, but a closer look shows it is far harder to fix",2021-10-27,0.0,0,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,146.95401000976562,56094900
"The iPhone 13 Pro may be greener, but a closer look shows it is far harder to fix",2021-10-28,0.0,0,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,150.62664794921875,100077900
Weak earnings from Apple and Amazon focus investors’ attention on supply constraints and inflation,2021-10-29,-0.296,-1,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,147.89193725585938,124953200
Weak earnings from Apple and Amazon focus investors’ attention on supply constraints and inflation,2021-10-30,-0.296,-1,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.06265258789062,74588300
Forcing apps to ask for permission to track users for advertising purposes leads to big hit for social media platforms,2021-10-31,0.0,0,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.06265258789062,74588300
Changes cost rivals billions in advertising revenue and helps its own ad business to thrive,2021-11-01,0.3818,1,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.06265258789062,74588300
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-02,-0.836,-1,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,148.10911560058594,69122000
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-03,-0.836,-1,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,149.5603790283203,54511500
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-04,-0.836,-1,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,149.03713989257812,60394600
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-05,-0.836,-1,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,149.571044921875,65463900
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-06,-0.836,-1,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,148.74053955078125,55020900
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-07,-0.836,-1,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,148.74053955078125,55020900
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-08,-0.836,-1,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,148.74053955078125,55020900
"World leaders warn of dire consequences of no climate deal, Barclays’ shocking CEO shakeup",2021-11-09,-0.836,-1,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,149.10633850097656,56787900
Federal judge says tech group engaged in ‘incipient antitrust conduct’ to stop external payments,2021-11-10,0.128,1,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,146.24899291992188,65187100
Federal judge says tech group engaged in ‘incipient antitrust conduct’ to stop external payments,2021-11-11,0.128,1,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,146.19956970214844,41000000
Federal judge says tech group engaged in ‘incipient antitrust conduct’ to stop external payments,2021-11-12,0.128,1,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,148.2956085205078,63804000
Federal judge says tech group engaged in ‘incipient antitrust conduct’ to stop external payments,2021-11-13,0.128,1,150.3699951171875,151.8800048828125,149.42999267578125,150.0,148.3054962158203,59222800
Federal judge says tech group engaged in ‘incipient antitrust conduct’ to stop external payments,2021-11-14,0.128,1,150.3699951171875,151.8800048828125,149.42999267578125,150.0,148.3054962158203,59222800
Federal judge says tech group engaged in ‘incipient antitrust conduct’ to stop external payments,2021-11-15,0.128,1,150.3699951171875,151.8800048828125,149.42999267578125,150.0,148.3054962158203,59222800
Federal judge says tech group engaged in ‘incipient antitrust conduct’ to stop external payments,2021-11-16,0.128,1,149.94000244140625,151.49000549316406,149.33999633789062,151.0,149.29420471191406,59256200
"Apple grants right to repair, Imagination IPO moves, wearables get healthier",2021-11-17,0.2263,1,151.0,155.0,150.99000549316406,153.49000549316406,151.75607299804688,88807000
"Apple grants right to repair, Imagination IPO moves, wearables get healthier",2021-11-18,0.2263,1,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,156.08660888671875,137827700
"Apple grants right to repair, Imagination IPO moves, wearables get healthier",2021-11-19,0.2263,1,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,158.736328125,117305600
"Apple grants right to repair, Imagination IPO moves, wearables get healthier",2021-11-20,0.2263,1,161.67999267578125,165.6999969482422,161.0,161.02000427246094,159.20101928710938,117467900
"Apple grants right to repair, Imagination IPO moves, wearables get healthier",2021-11-21,0.2263,1,161.67999267578125,165.6999969482422,161.0,161.02000427246094,159.20101928710938,117467900
Planned product obsolescence is wasteful and anti-competitive,2021-11-22,0.0,0,161.67999267578125,165.6999969482422,161.0,161.02000427246094,159.20101928710938,117467900
"iPhone maker accuses company of ‘egregious, deliberate and concerted effort’ to target and attack its users",2021-11-23,-0.6705,-1,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,159.58660888671875,96041900
"Apple sues NSO, Orange chief sentenced, China’s vanishing vessels",2021-11-24,-0.0258,0,160.75,162.13999938964844,159.63999938964844,161.94000244140625,160.11062622070312,69463600
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-11-25,0.0,0,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.03855895996094,76959800
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-11-26,0.0,0,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.03855895996094,76959800
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-11-27,0.0,0,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.4298553466797,88748200
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-11-28,0.0,0,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.4298553466797,88748200
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-11-29,0.0,0,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.4298553466797,88748200
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-11-30,0.0,0,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,163.4326629638672,174048100
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-12-01,0.0,0,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,162.9086456298828,152052500
"US quantum blacklist, Kazakh crypto winter, nuclear fusion’s future",2021-12-02,0.0,0,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,161.91006469726562,136739200
iPhone maker’s market value reached $2.7tn this week as hedge funds latched on to retail momentum,2021-12-03,0.4215,1,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,160.01173400878906,118023100
iPhone maker’s market value reached $2.7tn this week as hedge funds latched on to retail momentum,2021-12-04,0.4215,1,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,163.4524383544922,107497000
iPhone maker’s market value reached $2.7tn this week as hedge funds latched on to retail momentum,2021-12-05,0.4215,1,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,163.4524383544922,107497000
iPhone maker’s market value reached $2.7tn this week as hedge funds latched on to retail momentum,2021-12-06,0.4215,1,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,163.4524383544922,107497000
iPhone maker’s market value reached $2.7tn this week as hedge funds latched on to retail momentum,2021-12-07,0.4215,1,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,169.24623107910156,120405400
Group’s unacknowledged shift lets companies follow a looser interpretation of its privacy rules,2021-12-08,0.0,0,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,173.10218811035156,116998900
Technique used to teach Tesla cars and Amazon Alexa has gathered evidence of weapons used against civilians,2021-12-09,-0.296,-1,174.91000366210938,176.75,173.9199981689453,174.55999755859375,172.5880584716797,108923700
Technique used to teach Tesla cars and Amazon Alexa has gathered evidence of weapons used against civilians,2021-12-10,-0.296,-1,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,177.42282104492188,115402700
Technique used to teach Tesla cars and Amazon Alexa has gathered evidence of weapons used against civilians,2021-12-11,-0.296,-1,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,173.75474548339844,153237000
Technique used to teach Tesla cars and Amazon Alexa has gathered evidence of weapons used against civilians,2021-12-12,-0.296,-1,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,173.75474548339844,153237000
US labour department inquiry follows claims by ex-senior engineering program manager,2021-12-13,0.0,0,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,173.75474548339844,153237000
"Two years of lockdowns, chip shortages and energy cuts have finally caught up with the iPhone maker",2021-12-14,-0.1779,-1,175.25,177.74000549316406,172.2100067138672,174.3300018310547,172.3606414794922,139380400
"Crypto reined in, FT POTY Musk interview, Oppo’s Air Glass",2021-12-15,0.0,0,175.11000061035156,179.5,172.30999755859375,179.3000030517578,177.2744903564453,131063300
